SIMULATION_NUMBER,TAG_COUNT,COLLISION_SLOTS,EMPTY_SLOTS,SENT_BITS,SIMULATION_TIME,TOTAL_SLOTS
11,700,1004,305,529024,0.20644545555114746,2009
12,700,1028,329,527744,0.21349000930786133,2057
13,700,1068,369,535168,0.22040462493896484,2137
14,700,1002,303,525568,0.20638680458068848,2005
15,700,998,299,526528,0.20545029640197754,1997
16,700,1011,312,527360,0.2074422836303711,2023
17,700,1033,334,532224,0.2124330997467041,2067
18,700,1020,321,531456,0.2104353904724121,2041
19,700,993,294,526528,0.2044353485107422,1987
20,700,1036,337,531392,0.21342873573303223,2073
21,700,1038,339,529664,0.21343088150024414,2077
22,700,1006,307,529344,0.20744633674621582,2013
23,700,993,294,523968,0.20345592498779297,1987
24,700,1004,305,526144,0.2064361572265625,2009
25,700,1006,307,526848,0.20646405220031738,2013
26,700,1013,314,528832,0.20744967460632324,2027
27,700,1038,339,531072,0.21343064308166504,2077
28,700,972,273,521984,0.20046448707580566,1945
29,700,1000,301,527424,0.20645475387573242,2001
30,700,1041,342,531712,0.21342873573303223,2083
31,700,1017,318,528704,0.20937705039978027,2035
32,700,993,294,527424,0.2044527530670166,1987
33,700,988,289,523520,0.20245814323425293,1977
34,700,999,300,526528,0.20544934272766113,1999
35,700,1002,303,527680,0.20644903182983398,2005
36,700,1021,322,528512,0.30817675590515137,2043
37,700,1037,338,531840,0.45478320121765137,2075
38,700,989,290,526976,0.4358346462249756,1979
39,700,988,289,524864,0.20345568656921387,1977
40,700,1014,315,530048,0.20844244956970215,2029
41,700,991,292,524736,0.204453706741333,1983
42,700,1033,334,531520,0.2124316692352295,2067
43,700,1005,306,525824,0.2074449062347412,2011
44,700,1014,315,528576,0.20943975448608398,2029
45,700,980,281,523840,0.20245862007141113,1961
46,700,1017,318,531584,0.2124321460723877,2035
47,700,979,280,524224,0.42885518074035645,1959
48,700,1040,341,533056,0.45977044105529785,2081
49,700,1029,330,529088,0.4547841548919678,2059
50,700,991,292,524672,0.204453706741333,1983
51,700,979,280,522240,0.20245909690856934,1959
52,700,982,283,524992,0.20245838165283203,1965
53,700,983,284,523840,0.20245838165283203,1967
54,700,1011,312,527616,0.20844221115112305,2023
55,700,985,286,527296,0.204453706741333,1971
56,700,1036,337,531712,0.21442651748657227,2073
57,700,1032,333,532800,0.21342873573303223,2065
58,700,1021,322,531904,0.4507937431335449,2043
59,700,957,258,519424,0.43682861328125,1915
60,700,994,295,525824,0.36507081985473633,1989
61,700,1078,379,536320,0.22940731048583984,2157
62,700,976,277,522368,0.2025010585784912,1953
63,700,1014,315,528704,0.21741843223571777,2029
64,700,1045,346,533312,0.21941304206848145,2091
65,700,1023,324,529152,0.21143412590026855,2047
66,700,977,278,524352,0.20844221115112305,1955
67,700,981,282,521920,0.20345592498779297,1963
68,700,1017,318,529152,0.28823161125183105,2035
69,700,1089,390,537664,0.4867410659790039,2179
70,700,1007,308,527296,0.45178890228271484,2015
71,700,988,289,525248,0.20445466041564941,1977
72,700,1027,328,528512,0.2124326229095459,2055
73,700,1010,311,527424,0.20938515663146973,2021
74,700,1004,305,527232,0.20748686790466309,2009
75,700,974,275,523712,0.2014615535736084,1949
76,700,1023,324,531008,0.2104344367980957,2047
77,700,994,295,525888,0.2044670581817627,1989
78,700,998,299,525312,0.20649337768554688,1997
79,700,983,284,526464,0.4288501739501953,1967
80,700,1007,308,528768,0.4418177604675293,2015
81,700,952,253,520832,0.41788220405578613,1905
82,700,989,290,526720,0.20246052742004395,1979
83,700,1036,337,530368,0.21342682838439941,2073
84,700,990,291,524032,0.20351076126098633,1981
85,700,1030,331,529472,0.21342825889587402,2061
86,700,991,292,526592,0.2044541835784912,1983
87,700,1021,322,529024,0.21043658256530762,2043
88,700,1041,342,531584,0.21441984176635742,2083
89,700,1016,317,529024,0.2094419002532959,2033
90,700,1002,303,526208,0.4398231506347656,2005
91,700,1009,310,527616,0.44879913330078125,2019
92,700,1006,307,528448,0.36907339096069336,2013
93,700,1005,306,528512,0.2074275016784668,2011
94,700,1003,304,528576,0.2104780673980713,2007
95,700,989,290,522752,0.2034614086151123,1979
96,700,1038,339,531584,0.2144167423248291,2077
97,700,973,274,522816,0.19947385787963867,1947
98,700,988,289,525632,0.20345473289489746,1977
99,700,1012,313,530048,0.20850372314453125,2025
100,700,1023,324,529664,0.21143484115600586,2047
1,800,1114,315,610176,0.5654869079589844,2229
2,800,1166,367,616832,0.27725768089294434,2333
3,800,1137,338,613248,0.26927947998046875,2275
4,800,1150,351,613952,0.2732691764831543,2301
5,800,1125,326,611776,0.26628804206848145,2251
6,800,1130,331,607360,0.5725116729736328,2261
7,800,1129,330,609664,0.5714716911315918,2259
8,800,1146,347,611264,0.27127552032470703,2293
9,800,1140,341,612736,0.2712743282318115,2281
10,800,1173,374,615552,0.27727413177490234,2347
11,800,1143,344,612480,0.27027463912963867,2287
12,800,1157,358,614400,0.5804486274719238,2315
13,800,1120,321,609664,0.5664942264556885,2241
14,800,1146,347,611648,0.2722287178039551,2293
15,800,1145,346,611008,0.27227187156677246,2291
16,800,1142,343,610240,0.27227187156677246,2285
17,800,1133,334,611712,0.26927995681762695,2267
18,800,1139,340,611392,0.26927947998046875,2279
19,800,1189,390,619776,0.2812478542327881,2379
20,800,1105,306,608832,0.4188823699951172,2211
21,800,1134,335,611584,0.576458215713501,2269
22,800,1168,369,617600,0.42685604095458984,2337
23,800,1169,370,615040,0.28025031089782715,2339
24,800,1177,378,615296,0.28025078773498535,2355
25,800,1142,343,612352,0.2712745666503906,2285
26,800,1154,355,612608,0.378986120223999,2309
27,800,1121,322,609280,0.5694770812988281,2243
28,800,1123,324,608640,0.46078920364379883,2247
29,800,1156,357,612864,0.2732696533203125,2313
30,800,1145,346,612032,0.27031731605529785,2291
31,800,1162,363,612224,0.2752647399902344,2325
32,800,1142,343,613632,0.2692742347717285,2285
33,800,1144,345,610240,0.2702789306640625,2289
34,800,1132,333,607680,0.2682149410247803,2265
35,800,1141,342,611072,0.5794472694396973,2283
36,800,1138,339,612608,0.5774025917053223,2277
37,800,1185,386,620672,0.2822456359863281,2371
38,800,1160,361,614592,0.27731776237487793,2321
39,800,1131,332,612096,0.26728248596191406,2263
40,800,1146,347,613056,0.27027463912963867,2293
41,800,1153,354,611840,0.2723114490509033,2307
42,800,1174,375,617280,0.27625513076782227,2349
43,800,1178,379,616768,0.6113357543945312,2357
44,800,1159,360,615040,0.2742595672607422,2319
45,800,1129,330,610944,0.2672755718231201,2259
46,800,1157,358,613632,0.27327871322631836,2315
47,800,1111,312,605760,0.2622809410095215,2223
48,800,1196,397,620672,0.6023905277252197,2393
49,800,1158,359,615488,0.5854470729827881,2317
50,800,1159,360,612416,0.2752232551574707,2319
51,800,1105,306,605632,0.2622997760772705,2211
52,800,1170,371,614016,0.2782561779022217,2341
53,800,1131,332,614336,0.268282413482666,2263
54,800,1176,377,616768,0.28025054931640625,2353
55,800,1175,376,616320,0.27725839614868164,2351
56,800,1178,379,617152,0.5186135768890381,2357
57,800,1122,323,606848,0.5684802532196045,2245
58,800,1154,355,612736,0.3310706615447998,2309
59,800,1154,355,613632,0.2732250690460205,2309
60,800,1118,319,606720,0.28524088859558105,2237
61,800,1177,378,619520,0.27826428413391113,2355
62,800,1179,380,615360,0.28322482109069824,2359
63,800,1149,350,613568,0.28922557830810547,2299
64,800,1185,386,616768,0.5654888153076172,2371
65,800,1180,381,615936,0.6522552967071533,2361
66,800,1151,352,615936,0.27327752113342285,2303
67,800,1155,356,612864,0.2742655277252197,2311
68,800,1150,351,614016,0.2732696533203125,2301
69,800,1162,363,611392,0.2762594223022461,2325
70,800,1168,369,615872,0.5774118900299072,2337
71,800,1134,335,610176,0.5714747905731201,2269
72,800,1158,359,612864,0.27428531646728516,2317
73,800,1152,353,613376,0.2753257751464844,2305
74,800,1158,359,614656,0.2762584686279297,2317
75,800,1128,329,611840,0.27327823638916016,2257
76,800,1161,362,613312,0.28019165992736816,2323
77,800,1144,345,614080,0.27825498580932617,2289
78,800,1228,429,622144,0.5325765609741211,2457
79,800,1145,346,612928,0.5904161930084229,2291
80,800,1088,289,602560,0.293168306350708,2177
81,800,1168,369,614784,0.2812635898590088,2337
82,800,1155,356,612544,0.2782559394836426,2311
83,800,1097,298,604736,0.26031064987182617,2195
84,800,1173,374,614656,0.28024864196777344,2347
85,800,1145,346,608960,0.2732703685760498,2291
86,800,1173,374,616064,0.42490625381469727,2347
87,800,1150,351,610432,0.5864315032958984,2301
88,800,1132,333,610240,0.40092968940734863,2265
89,800,1181,382,616768,0.2812016010284424,2363
90,800,1136,337,607488,0.268282413482666,2273
91,800,1125,326,610816,0.26932239532470703,2251
92,800,1118,319,608256,0.2652900218963623,2237
93,800,1153,354,615360,0.2752652168273926,2307
94,800,1168,369,615744,0.29317522048950195,2337
95,800,1178,379,615104,0.6023862361907959,2357
96,800,1132,333,610304,0.5056827068328857,2265
97,800,1148,349,611712,0.2722764015197754,2297
98,800,1128,329,610304,0.29117703437805176,2257
99,800,1125,326,610304,0.27031922340393066,2251
100,800,1124,325,608832,0.26626157760620117,2249
1,900,1291,392,697344,0.7579851150512695,2583
2,900,1270,371,697408,0.45185136795043945,2541
3,900,1277,378,698624,0.34209251403808594,2555
4,900,1291,392,696960,0.34810972213745117,2583
5,900,1225,326,688576,0.32811737060546875,2451
6,900,1292,393,697152,0.34609270095825195,2585
7,900,1272,373,696256,0.6173543930053711,2545
8,900,1307,408,701504,0.7420132160186768,2615
9,900,1305,406,700864,0.34706640243530273,2611
10,900,1300,401,701312,0.3460559844970703,2601
11,900,1284,385,696640,0.34308886528015137,2569
12,900,1292,393,699904,0.3450164794921875,2585
13,900,1334,435,704000,0.36103367805480957,2669
14,900,1264,365,694528,0.7210307121276855,2529
15,900,1294,395,695808,0.5056686401367188,2589
16,900,1310,411,701376,0.350999116897583,2621
17,900,1278,379,697536,0.3450770378112793,2557
18,900,1309,410,701632,0.35804319381713867,2619
19,900,1296,397,697856,0.7380282878875732,2593
20,900,1303,404,699392,0.3779478073120117,2607
21,900,1295,396,700416,0.3450772762298584,2591
22,900,1280,381,697024,0.3400886058807373,2561
23,900,1248,349,695104,0.33310985565185547,2497
24,900,1258,359,696832,0.34010839462280273,2517
25,900,1317,418,703232,0.7050971984863281,2635
26,900,1273,374,695424,0.7220659255981445,2547
27,900,1307,408,700672,0.3480849266052246,2615
28,900,1297,398,700544,0.3450746536254883,2595
29,900,1305,406,701888,0.3481292724609375,2611
30,900,1311,412,702336,0.3500709533691406,2623
31,900,1338,439,703104,0.3560473918914795,2677
32,900,1232,333,690688,0.5595197677612305,2465
33,900,1314,415,703552,0.3519926071166992,2629
34,900,1313,414,701376,0.35106635093688965,2627
35,900,1276,377,697664,0.34108757972717285,2553
36,900,1285,386,695360,0.34308433532714844,2571
37,900,1324,425,702272,0.5305876731872559,2649
38,900,1322,423,704896,0.38797450065612793,2645
39,900,1327,428,701696,0.3540666103363037,2655
40,900,1318,419,701248,0.35205912590026855,2637
41,900,1280,381,697792,0.3411245346069336,2561
42,900,1341,442,705664,0.35805177688598633,2683
43,900,1307,408,701248,0.7420182228088379,2615
44,900,1279,380,696896,0.34109020233154297,2559
45,900,1287,388,701568,0.3430812358856201,2575
46,900,1318,419,699456,0.3510589599609375,2637
47,900,1376,477,712064,0.36699843406677246,2753
48,900,1305,406,700800,0.34807920455932617,2611
49,900,1257,358,694912,0.6303088665008545,2515
50,900,1276,377,696320,0.3400895595550537,2553
51,900,1326,427,704768,0.3540456295013428,2653
52,900,1273,374,697920,0.34108638763427734,2547
53,900,1253,354,692864,0.3350996971130371,2507
54,900,1258,359,695488,0.414886474609375,2517
55,900,1278,379,696064,0.7280044555664062,2557
56,900,1292,393,699264,0.34505438804626465,2585
57,900,1287,388,699904,0.3430805206298828,2575
58,900,1272,373,693120,0.3390946388244629,2545
59,900,1330,431,706368,0.3540537357330322,2661
60,900,1270,371,695616,0.3400909900665283,2541
61,900,1276,377,698432,0.7290530204772949,2553
62,900,1275,376,698048,0.7271006107330322,2551
63,900,1305,406,699904,0.3480820655822754,2611
64,900,1277,378,696384,0.34108757972717285,2555
65,900,1254,355,695104,0.33510398864746094,2509
66,900,1287,388,698304,0.7360355854034424,2575
67,900,1277,378,696832,0.6652250289916992,2555
68,900,1306,407,703424,0.3470897674560547,2613
69,900,1271,372,695552,0.3390944004058838,2543
70,900,1273,374,698304,0.3410494327545166,2547
71,900,1258,359,695680,0.718080997467041,2517
72,900,1262,363,693760,0.5954084396362305,2525
73,900,1305,406,701824,0.3510613441467285,2611
74,900,1351,452,709248,0.3610341548919678,2703
75,900,1335,436,706112,0.3560481071472168,2671
76,900,1283,384,695872,0.7360310554504395,2567
77,900,1282,383,695616,0.43483638763427734,2565
78,900,1294,395,700608,0.3450775146484375,2589
79,900,1350,451,707840,0.36302876472473145,2701
80,900,1320,421,703040,0.3560473918914795,2641
81,900,1322,423,705344,0.35505199432373047,2645
82,900,1289,390,698048,0.7400205135345459,2579
83,900,1260,361,695744,0.7180802822113037,2521
84,900,1282,383,698496,0.34305644035339355,2565
85,900,1340,441,705920,0.3590562343597412,2681
86,900,1270,371,695488,0.339092493057251,2541
87,900,1310,411,701184,0.3510003089904785,2621
88,900,1243,344,692928,0.33510541915893555,2487
89,900,1279,380,696384,0.7300567626953125,2559
90,900,1299,400,698624,0.4109020233154297,2599
91,900,1264,365,699072,0.3390936851501465,2529
92,900,1311,412,702400,0.3530576229095459,2623
93,900,1320,421,704128,0.4747326374053955,2641
94,900,1316,417,702592,0.7540342807769775,2633
95,900,1237,338,692096,0.3321056365966797,2475
96,900,1291,392,696704,0.346085786819458,2583
97,900,1303,404,699840,0.3480539321899414,2607
98,900,1303,404,699776,0.3480386734008789,2607
99,900,1335,436,703872,0.3580453395843506,2671
100,900,1294,395,698240,0.7380268573760986,2589
1,1000,1480,481,792384,0.7330639362335205,2961
2,1000,1413,414,780800,0.4208955764770508,2827
3,1000,1430,431,785728,0.4248673915863037,2861
4,1000,1503,504,793664,0.44581103324890137,3007
5,1000,1439,440,786688,0.6572401523590088,2879
6,1000,1453,454,787648,0.9225280284881592,2907
7,1000,1457,458,790656,0.4338371753692627,2915
8,1000,1464,465,790272,0.43483424186706543,2929
9,1000,1416,417,784256,0.4209170341491699,2833
10,1000,1413,414,785024,0.4198782444000244,2827
11,1000,1425,426,785664,0.9065766334533691,2851
12,1000,1447,448,787072,0.4308507442474365,2895
13,1000,1440,441,784576,0.4278590679168701,2881
14,1000,1424,425,785280,0.42186856269836426,2849
15,1000,1452,453,789120,0.432844877243042,2905
16,1000,1411,412,782464,0.8936116695404053,2823
17,1000,1422,423,786176,0.5196132659912109,2845
18,1000,1437,438,786944,0.42685770988464355,2875
19,1000,1441,442,784576,0.4298574924468994,2883
20,1000,1478,479,795136,0.4388270378112793,2957
21,1000,1476,477,790336,0.8457281589508057,2953
22,1000,1452,453,789056,0.7529861927032471,2905
23,1000,1506,507,796672,0.4478001594543457,3013
24,1000,1437,438,786432,0.4278573989868164,2875
25,1000,1439,440,786176,0.4278566837310791,2879
26,1000,1426,427,786304,0.6223526000976562,2853
27,1000,1495,496,793920,0.9524533748626709,2991
28,1000,1473,474,794304,0.4377861022949219,2947
29,1000,1460,461,788544,0.43483972549438477,2921
30,1000,1403,404,781760,0.4168848991394043,2807
31,1000,1445,446,786880,0.4308481216430664,2891
32,1000,1424,425,781120,0.9095678329467773,2849
33,1000,1453,454,787200,0.4308466911315918,2907
34,1000,1473,474,788928,0.43684935569763184,2947
35,1000,1446,447,791360,0.5085804462432861,2893
36,1000,1449,450,784448,0.9205877780914307,2899
37,1000,1456,457,789760,0.43282318115234375,2913
38,1000,1452,453,787392,0.43184638023376465,2905
39,1000,1443,444,787840,0.42885279655456543,2887
40,1000,1447,448,787072,0.43186187744140625,2895
41,1000,1485,486,792704,0.9404852390289307,2971
42,1000,1423,424,786816,0.422868013381958,2847
43,1000,1398,399,782208,0.4188258647918701,2797
44,1000,1397,398,781760,0.41791653633117676,2795
45,1000,1420,421,786304,0.4248638153076172,2841
46,1000,1447,448,787648,0.9175925254821777,2895
47,1000,1467,468,789696,0.6542537212371826,2935
48,1000,1399,400,780224,0.41588854789733887,2799
49,1000,1454,455,792064,0.4318535327911377,2909
50,1000,1398,399,780992,0.41483044624328613,2797
51,1000,1465,466,790592,0.6662051677703857,2931
52,1000,1437,438,785728,0.4278593063354492,2875
53,1000,1416,417,786944,0.4208536148071289,2833
54,1000,1432,433,786880,0.4248650074005127,2865
55,1000,1388,389,780288,0.41289258003234863,2777
56,1000,1409,410,782912,0.8936138153076172,2819
57,1000,1475,476,792128,0.6682536602020264,2951
58,1000,1496,497,793024,0.4448099136352539,2993
59,1000,1453,454,789312,0.43483591079711914,2907
60,1000,1432,433,785088,0.4268503189086914,2865
61,1000,1462,463,790848,0.7490057945251465,2925
62,1000,1404,405,779840,0.831773042678833,2809
63,1000,1483,484,793088,0.4428138732910156,2967
64,1000,1509,510,794816,0.462719202041626,3019
65,1000,1494,495,793792,1.0322821140289307,2989
66,1000,1440,441,788288,0.6343042850494385,2881
67,1000,1453,454,788096,0.44184112548828125,2907
68,1000,1436,437,787200,0.4557797908782959,2873
69,1000,1426,427,782528,0.42386746406555176,2853
70,1000,1424,425,784256,0.8966028690338135,2849
71,1000,1431,432,787520,0.6911563873291016,2863
72,1000,1429,430,783744,0.4248697757720947,2859
73,1000,1477,478,791616,0.43888330459594727,2955
74,1000,1411,412,782080,0.42087626457214355,2823
75,1000,1444,445,786176,0.6303162574768066,2889
76,1000,1480,481,792640,0.9474656581878662,2961
77,1000,1434,435,786368,0.42685985565185547,2869
78,1000,1453,454,788800,0.43085646629333496,2907
79,1000,1427,428,783936,0.4248623847961426,2855
80,1000,1484,485,791936,0.44082140922546387,2969
81,1000,1442,443,785600,0.9135591983795166,2885
82,1000,1427,428,786112,0.42485928535461426,2855
83,1000,1426,427,785792,0.4228978157043457,2853
84,1000,1415,416,783040,0.4517831802368164,2831
85,1000,1479,480,789056,0.9404788017272949,2959
86,1000,1457,458,790208,0.44081830978393555,2915
87,1000,1431,432,784576,0.4268665313720703,2863
88,1000,1511,512,797120,0.44879841804504395,3023
89,1000,1413,414,782016,0.4198782444000244,2827
90,1000,1413,414,782016,0.9025881290435791,2827
91,1000,1470,471,791744,0.43881964683532715,2941
92,1000,1522,523,796928,0.45179152488708496,3045
93,1000,1475,476,792256,0.44082212448120117,2951
94,1000,1450,451,786944,0.9205381870269775,2901
95,1000,1410,411,783104,0.4188802242279053,2821
96,1000,1388,389,780352,0.4139385223388672,2777
97,1000,1406,407,782336,0.41788411140441895,2813
98,1000,1422,423,786368,0.9085705280303955,2845
99,1000,1445,446,789568,0.43184518814086914,2891
100,1000,1458,459,788992,0.4338393211364746,2917
